SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540023,COLORCHIPS  ,X ,Q,80.00,80.00,65.85,73.25,73.05,73.15,26,1001,69677.00,
540024,ASHARI      ,XT,Q,13.90,14.20,13.70,13.76,14.08,13.90,105,37109,515579.00,
540025,ADVENZYMES  ,A ,Q,168.00,173.10,167.10,168.20,168.20,168.85,196,4127,697772.00,
540027,PTIL        ,T ,Q,402.00,403.50,401.00,402.80,402.80,403.25,34,5685,2289638.00,
540047,DBL         ,A ,Q,472.90,495.10,469.80,492.80,492.80,471.55,906,22043,10746662.00,
540048,SPAL        ,B ,Q,280.00,324.00,278.25,294.55,315.00,280.10,21,357,104049.00,
540063,ECS         ,XT,Q,3.25,3.25,3.20,3.20,3.20,3.25,7,324,1046.00,
540064,FRETAIL     ,A ,Q,430.95,438.50,425.50,432.00,432.00,431.05,605,57744,25118032.00,
540065,RBLBANK     ,A ,Q,636.05,659.95,632.55,655.70,659.00,633.60,3783,168059,108945811.00,
540071,CAMSONSEEDS ,XT,Q,5.40,5.40,5.20,5.20,5.20,5.30,10,4401,22945.00,
540073,BLS         ,B ,Q,114.90,115.55,113.15,114.45,114.70,116.25,191,6624,758813.00,
540080,NARAYANI    ,B ,Q,30.00,30.00,29.85,29.85,29.90,27.05,6,136,4064.00,
540082,RSTL        ,M ,Q,16.25,16.25,16.25,16.25,16.25,17.10,2,6000,97500.00,
540083,TVVISION    ,T ,Q,2.75,2.75,2.75,2.75,2.75,2.65,1,100,275.00,
540108,TAHL        ,X ,Q,103.30,103.30,93.50,94.55,94.55,98.40,67,3722,359818.00,
540115,LTTS        ,A ,Q,1730.00,1765.00,1730.00,1760.05,1760.05,1718.05,827,5650,9890911.00,
540124,GNA         ,B ,Q,276.60,276.60,267.85,272.40,272.40,272.90,161,3353,910475.00,
540125,RADHIKAJWE  ,M ,Q,24.25,25.00,24.00,25.00,25.00,24.10,13,27200,670240.00,
540132,SIIL        ,XT,Q,6.50,6.50,6.50,6.50,6.50,6.84,1,1,6.00,
540133,ICICIPRULI  ,A ,Q,334.45,342.95,332.90,339.40,337.00,334.45,788,36311,12263332.00,
540134,IISL        ,X ,Q,18.25,18.25,18.00,18.00,18.00,18.25,10,929,16851.00,
540135,ARCFIN      ,XT,Q,0.61,0.61,0.61,0.61,0.61,0.64,1,1000,610.00,
540136,HPL         ,B ,Q,52.95,55.00,52.00,52.80,52.80,51.95,150,9532,499866.00,
540143,SAGARSOFT   ,X ,Q,81.00,85.85,81.00,84.25,84.05,85.20,34,3008,253270.00,
540145,VALIANTORG  ,M ,Q,1850.00,1850.00,1834.00,1848.85,1846.00,1849.00,20,3150,5821650.00,
540151,DIKSAT      ,M ,Q,110.20,110.20,110.20,110.20,110.20,110.20,2,3000,330600.00,
540153,ENDURANCE   ,A ,Q,1189.00,1189.00,1146.55,1147.95,1146.55,1174.20,121,831,960400.00,
540154,IDFSENSEXE  ,B ,Q,380.00,450.00,380.00,450.00,450.00,455.00,7,11,4820.00,
540173,PNBHOUSING  ,A ,Q,747.80,752.70,717.15,734.20,734.20,758.75,4517,82932,60940557.00,
540175,REGENCY     ,X ,Q,24.80,25.00,24.80,25.00,25.00,24.65,9,1065,26495.00,
540180,VBL         ,A ,Q,939.90,939.90,907.00,917.15,907.00,934.15,217,1937,1792879.00,
540190,FRANKLININD ,XT,Q,16.80,16.80,16.50,16.80,16.80,16.80,7,144,2387.00,
540192,LKPSEC      ,XT,Q,9.69,9.69,9.02,9.02,9.02,9.35,2,1160,10798.00,
540198,OSIAJEE     ,X ,Q,18.20,18.90,18.20,18.90,18.90,18.70,111,56312,1025788.00,
540203,SFL         ,B ,Q,1220.05,1230.00,1200.05,1222.50,1225.00,1223.85,53,504,612803.00,
540210,TMRVL       ,B ,Q,22.10,22.85,22.10,22.75,22.70,23.40,6,51,1149.00,
540212,TCIEXP      ,B ,Q,629.80,645.00,610.55,642.50,645.00,629.80,153,1491,939045.00,
540222,LAURUSLABS  ,A ,Q,374.00,375.00,371.00,373.00,372.00,375.40,124,2679,995776.00,
540243,NEWLIGHT    ,X ,Q,36.80,38.50,36.80,38.10,38.10,38.25,38,14292,543465.00,
540251,AXISE1GPG   ,B ,Q,10.38,10.38,10.38,10.38,10.38,10.81,2,163,1691.00,
540259,SHANGAR     ,X ,Q,32.65,33.50,32.65,33.50,33.50,32.50,133,21285,696119.00,
540267,FLORACORP   ,X ,Q,15.70,15.70,15.60,15.60,15.60,15.01,2,2,31.00,
540268,DHANVARSHA  ,X ,Q,61.90,66.60,61.90,63.80,64.00,60.90,14,46888,2951012.00,
540293,PRICOLLTD   ,B ,Q,32.75,32.95,31.50,32.35,31.95,32.50,215,28643,919645.00,
540311,JITFINFRA   ,T ,Q,12.20,12.20,11.90,11.90,11.90,12.10,6,1620,19602.00,
540336,AXISE2GPG   ,B ,Q,10.40,10.40,10.40,10.40,10.40,10.40,1,500,5200.00,
540360,LLFICL      ,X ,Q,73.00,73.00,63.00,67.00,69.80,66.95,39,12430,841827.00,
540361,DANUBE      ,XT,Q,4.95,4.95,4.95,4.95,4.95,4.90,4,787,3895.00,
540366,RADIOCITY   ,B ,Q,58.30,58.30,55.40,55.75,55.75,57.60,27,986,55400.00,
540376,DMART       ,A ,Q,1254.00,1269.55,1232.00,1237.30,1237.30,1249.55,2694,53618,67289768.00,
540386,ONTIC       ,XT,Q,4.83,4.83,4.83,4.83,4.83,4.74,1,100,483.00,
540393,SMLT        ,M ,Q,23.90,23.90,23.90,23.90,23.90,26.00,1,2000,47800.00,
540395,CHEMCRUX    ,M ,Q,90.00,93.00,87.10,89.20,90.00,86.00,9,18000,1620400.00,
540401,MAXIMUS     ,M ,Q,33.50,33.50,33.50,33.50,33.50,33.00,1,6000,201000.00,
540403,CLEDUCATE   ,B ,Q,115.00,116.50,113.15,114.95,114.75,118.55,13,143,16380.00,
540405,OCEANIC     ,M ,Q,135.10,135.10,132.10,132.10,132.10,129.60,3,3000,402200.00,
540425,SHANKARA    ,A ,Q,502.95,505.00,491.95,498.35,496.40,497.90,361,4517,2252823.00,
540497,SCHAND      ,B ,Q,133.10,140.00,130.00,131.70,131.70,134.55,111,4795,648136.00,
540519,MEERA       ,M ,Q,210.00,210.05,210.00,210.00,210.00,215.50,3,1500,315025.00,
540526,IRBINVIT    ,IF,Q,64.50,64.50,64.50,64.50,64.50,64.49,1,5000,322500.00,
540530,HUDCO       ,A ,Q,38.25,38.65,38.00,38.50,38.50,38.45,240,42218,1623333.00,
540544,PSPPROJECT  ,B ,Q,440.00,442.55,433.00,434.45,433.00,434.30,85,991,432394.00,
540565,INDIGRID    ,IF,Q,85.89,85.89,85.89,85.89,85.89,85.50,1,5103,438296.00,
540575,STARCEMENT  ,B ,Q,109.35,109.50,107.90,109.50,109.50,108.10,30,1669,181922.00,
540593,HEOF1126RG  ,B ,Q,9.70,9.70,9.70,9.70,9.70,9.25,2,1982,19225.00,
540595,TEJASNET    ,B ,Q,195.50,196.20,192.00,194.95,195.95,194.95,308,5580,1086171.00,
540596,ERIS        ,A ,Q,606.00,611.25,601.05,606.70,606.70,609.20,15,238,144751.00,
540602,GTPL        ,B ,Q,60.00,62.00,60.00,60.05,60.05,59.00,14,410,24716.00,
540611,AUBANK      ,A ,Q,640.00,675.00,640.00,665.30,665.30,641.10,2093,30414,20158782.00,
540612,ICICILOVOL  ,B ,Q,90.00,90.00,87.09,87.09,87.09,86.98,2,2,177.00,
540614,GGENG       ,M ,Q,58.35,59.75,55.00,55.00,55.00,50.00,7,10500,606000.00,
540615,7NR         ,M ,Q,75.30,81.00,75.30,81.00,81.00,79.25,4,18000,1423800.00,
540616,ARTEMIS     ,B ,Q,56.00,56.00,54.30,55.00,55.00,56.75,5,38,2103.00,
540621,BHAGYAPROP  ,B ,Q,25.05,25.05,25.05,25.05,25.05,26.55,1,97,2429.00,
540636,HEOF1100RG  ,B ,Q,9.40,9.40,9.40,9.40,9.40,9.30,1,400,3760.00,
540642,SALASAR     ,B ,Q,188.25,189.75,186.10,186.55,187.50,188.15,16,3034,570592.00,
540647,GANGESSEC   ,B ,Q,46.00,46.00,41.50,45.75,45.75,43.80,7,18,804.00,
540649,AVADHSUGAR  ,B ,Q,466.05,474.90,460.15,463.25,463.25,467.60,333,11496,5382320.00,
540650,MAGADHSUGAR ,B ,Q,129.90,130.00,125.05,127.00,127.00,127.50,28,2954,377314.00,
540653,SINTEXPLAST ,B ,Q,15.20,15.55,15.05,15.15,15.15,15.05,376,154898,2354502.00,
540673,SIS         ,B ,Q,874.00,888.00,842.70,879.75,870.15,873.75,78,320,276165.00,
540678,COCHINSHIP  ,A ,Q,356.55,364.80,356.55,362.05,362.00,355.75,346,4655,1680668.00,
540679,SMSLIFE     ,B ,Q,416.00,449.85,416.00,434.65,422.00,432.25,63,472,207969.00,
540680,KIOCL       ,B ,Q,118.00,120.80,116.00,119.60,116.00,120.00,22,1740,207147.00,
540686,SMRUTHIORG  ,X ,Q,139.95,140.00,132.55,138.00,138.00,143.95,9,184,25479.00,
540691,ABCAPITAL   ,A ,Q,91.50,92.05,90.55,90.85,90.85,91.65,914,131111,11947135.00,
540692,APEX        ,B ,Q,267.00,280.00,265.25,271.80,273.90,268.75,796,17499,4752995.00,
540694,ANG         ,M ,Q,53.40,57.00,53.40,55.95,57.00,54.55,5,8000,443520.00,
540696,RUCHINDLTD  ,XT,Q,21.65,21.65,21.65,21.65,21.65,20.65,2,100,2165.00,
540699,DIXON       ,B ,Q,2268.00,2275.00,2245.05,2256.25,2245.05,2273.10,69,179,404791.00,
540700,BRNL        ,B ,Q,91.25,91.60,91.20,91.55,91.55,92.45,5,174,15909.00,
540701,DCAL        ,A ,Q,211.35,216.65,202.00,205.45,205.45,209.95,576,10407,2143576.00,
540702,LASA        ,B ,Q,22.90,23.10,22.50,23.00,22.65,22.10,55,17007,387676.00,
540704,MATRIMONY   ,B ,Q,602.15,639.00,602.15,636.75,633.00,626.80,35,169,105268.00,
540709,RELHOME     ,B ,Q,17.50,20.00,17.50,18.25,18.25,17.35,397,57892,1072694.00,
540710,CAPACITE    ,B ,Q,225.15,232.05,224.80,230.90,231.70,225.60,144,1995,457409.00,
540715,SAGAR       ,M ,Q,9.80,9.80,9.80,9.80,9.80,10.20,1,3000,29400.00,
540716,ICICIGI     ,A ,Q,1095.00,1122.25,1087.00,1119.15,1119.15,1090.75,2001,16902,18722129.00,
540719,SBILIFE     ,A ,Q,632.05,645.00,625.15,630.70,630.70,632.15,771,11275,7143420.00,
540724,DIAMONDYD   ,B ,Q,870.00,893.25,862.70,886.40,886.40,859.45,29,123,108390.00,
540726,TTFL        ,M ,Q,95.00,95.00,93.00,94.00,93.00,99.00,2,2000,188000.00,
540728,SAYAJIIND   ,X ,Q,239.50,239.50,239.50,239.50,239.50,240.00,2,75,17962.00,
540735,IRIS        ,M ,Q,22.50,22.50,22.50,22.50,22.50,25.00,1,4000,90000.00,
540737,SGRL        ,M ,Q,63.50,64.15,63.00,63.55,64.15,62.05,6,18000,1144950.00,
540743,GODREJAGRO  ,A ,Q,462.25,469.65,461.80,466.30,469.00,462.75,516,4725,2199891.00,
540744,MESCON      ,XT,Q,12.21,12.70,11.83,11.95,11.84,12.21,19,2094,25900.00,
540749,MASFIN      ,B ,Q,526.05,530.00,522.00,523.25,522.00,526.85,51,278,145965.00,
540750,IEX         ,A ,Q,157.00,157.00,140.10,144.50,143.00,155.30,550,32485,4827007.00,
540755,GICRE       ,A ,Q,225.45,230.00,224.90,229.00,229.00,225.85,193,2799,639575.00,
540756,KAARYAFSL   ,M ,Q,24.00,28.40,23.90,24.05,24.05,24.00,23,153000,3681450.00,
540757,SCPL        ,M ,Q,118.00,118.00,112.40,115.45,117.90,117.90,12,9600,1098480.00,
540762,TIINDIA     ,A ,Q,376.00,381.10,371.90,378.20,377.00,374.70,136,1733,651284.00,
540767,RNAM        ,A ,Q,207.00,210.85,198.00,201.70,201.70,197.10,1993,78923,16194727.00,
540768,MAHLOG      ,A ,Q,451.35,467.40,435.00,447.95,455.00,453.80,415,1602,726346.00,
540769,NIACL       ,A ,Q,164.80,165.35,163.00,163.20,163.85,164.80,86,2630,429737.00,
540774,IFGLEXPOR   ,B ,Q,219.00,225.00,215.80,220.05,224.90,220.95,79,366,80605.00,
540775,KHADIM      ,B ,Q,372.50,384.00,365.20,369.45,372.00,380.00,55,669,249260.00,
540776,5PAISA      ,B ,Q,285.60,289.05,280.20,285.55,287.55,285.20,20,422,120442.00,
540777,HDFCLIFE    ,A ,Q,379.05,384.00,374.50,382.50,382.50,379.55,2394,86298,32765506.00,
540782,SBRANDS     ,M ,Q,29.15,29.15,29.15,29.15,29.15,30.65,2,2000,58300.00,
540786,SHARIKA     ,M ,Q,30.00,30.00,30.00,30.00,30.00,30.00,1,12000,360000.00,
540787,ICICIB22    ,B ,Q,36.28,36.70,36.18,36.61,36.61,36.28,255,62610,2283365.00,
540793,HHOF1140RG  ,B ,Q,8.25,8.26,8.01,8.25,8.25,8.21,11,27174,223314.00,
540797,SHALBY      ,B ,Q,128.00,131.45,127.00,131.05,131.05,129.00,60,2219,288036.00,
540798,FSC         ,B ,Q,624.50,628.80,610.50,626.45,628.80,613.30,10,126,78455.00,
540799,DACEFRG     ,B ,Q,8.53,8.53,8.53,8.53,8.53,8.61,1,500,4265.00,
540824,ASTRON      ,B ,Q,96.70,101.25,93.55,100.55,100.55,96.30,529,83865,8203921.00,
540843,RITHWIKFMS  ,M ,Q,34.00,34.00,34.00,34.00,34.00,33.00,1,3000,102000.00,
540850,JFL         ,M ,Q,19.00,19.00,19.00,19.00,19.00,17.85,1,2000,38000.00,
540879,APOLLO      ,B ,Q,128.40,128.75,120.00,122.25,120.70,127.95,162,6126,759318.00,
540900,NEWGEN      ,B ,Q,328.30,332.50,320.00,321.50,324.00,321.60,126,1507,487519.00,
540901,PRAXIS      ,B ,Q,138.45,140.00,138.45,140.00,140.00,142.90,6,52,7276.00,
540902,AMBER       ,B ,Q,710.85,739.45,710.85,731.60,732.05,708.65,121,733,535435.00,
540903,CRPRISK     ,M ,Q,32.00,32.00,32.00,32.00,32.00,31.00,6,22000,704000.00,
540904,TIRUFOAM    ,X ,Q,88.60,88.60,88.60,88.60,88.60,88.65,1,1,88.00,
540923,AML         ,M ,Q,4.44,4.44,4.44,4.44,4.44,4.05,1,6000,26640.00,
540935,GALAXYSURF  ,B ,Q,1001.55,1038.90,995.90,1026.65,1029.90,1002.00,81,488,492439.00,
540945,FSSPL       ,M ,Q,3.37,3.70,3.37,3.70,3.70,3.54,2,8000,28280.00,
540947,IPRU3034    ,B ,Q,8.52,8.52,8.05,8.05,8.05,8.58,2,1520,12941.00,
540952,LAL         ,M ,Q,5.97,5.97,5.00,5.97,5.97,5.40,3,30000,169400.00,
540954,IWP         ,X ,Q,64.00,69.00,64.00,67.95,67.45,67.80,98,156224,10599720.00,
540961,SHIVAMILLS  ,B ,Q,53.90,56.00,52.05,52.40,52.40,51.45,75,6252,337260.00,
540975,ASTERDM     ,B ,Q,133.55,135.45,127.00,128.20,127.00,133.20,88,2040,269993.00,
540980,YSL         ,XT,Q,10360.00,10500.00,10360.00,10500.00,10500.00,10360.00,10,15,157220.00,
541006,ANGEL       ,M ,Q,10.01,10.01,10.01,10.01,10.01,11.00,1,4000,40040.00,
541019,HGINFRA     ,B ,Q,241.35,258.70,240.10,254.75,253.95,243.25,81,1493,374907.00,
541083,INFLAME     ,M ,Q,135.00,147.90,135.00,147.90,147.90,155.00,2,2000,282900.00,
541096,BPLPHARMA   ,XT,Q,204.55,219.00,204.25,219.00,219.00,215.00,6,1260,257658.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,999.99,999.99,999.99,1000.01,3,2560,2560024.00,
541143,BDL         ,B ,Q,256.50,266.00,256.50,264.70,263.50,256.55,135,2235,588355.00,
541144,ACTIVE      ,M ,Q,25.85,25.85,25.85,25.85,25.85,26.00,3,6000,155100.00,
541153,BANDHANBNK  ,A ,Q,564.00,567.35,550.40,561.60,561.60,558.35,1087,34225,19136796.00,
541154,HAL         ,A ,Q,641.55,649.90,633.70,642.40,642.40,632.70,110,928,592736.00,
541161,KARDA       ,B ,Q,176.05,178.10,170.55,171.70,171.05,176.45,220,4883,840275.00,
541163,SANDHAR     ,B ,Q,287.20,287.20,280.10,284.20,280.10,290.45,31,227,64754.00,
541179,ISEC        ,A ,Q,202.05,202.05,199.25,200.15,199.45,200.10,129,2846,569619.00,
541195,MIDHANI     ,B ,Q,124.55,124.70,121.35,122.60,123.00,122.30,129,5622,688245.00,
541206,OBCL        ,M ,Q,53.45,53.75,51.50,53.70,53.70,54.60,7,20000,1064600.00,
541233,LEMONTREE   ,A ,Q,70.50,73.95,70.05,73.10,73.25,70.05,303,25301,1831128.00,
541269,CHEMFABALKA ,B ,Q,155.60,168.70,155.60,162.90,162.00,164.00,28,1005,165240.00,
541299,DLCL        ,M ,Q,17.50,18.20,17.50,18.20,18.20,18.00,2,8000,142800.00,
541301,ORIENTELEC  ,B ,Q,157.40,158.60,153.00,156.75,153.00,158.60,294,13996,2201134.00,
541302,DHRUV       ,M ,Q,36.00,38.00,36.00,38.00,38.00,36.50,2,4000,148000.00,
541303,AKSHAR      ,M ,Q,17.20,17.20,17.20,17.20,17.20,16.85,1,3000,51600.00,
541304,INDOUS      ,M ,Q,101.00,104.15,101.00,104.15,104.15,101.50,2,5000,512875.00,
541309,IPRU3095    ,B ,Q,8.85,8.85,8.85,8.85,8.85,8.30,1,500,4425.00,
541313,ICICI500    ,B ,Q,147.64,148.49,147.64,148.49,148.49,146.93,2,46,6822.00,
541336,INDOSTAR    ,A ,Q,335.05,348.00,333.05,343.20,347.75,337.25,296,2788,952156.00,
541347,PARVATI     ,T ,Q,3.21,3.21,3.21,3.21,3.21,3.37,5,2000,6420.00,
541353,INNOVATORS  ,M ,Q,48.85,49.90,48.80,48.90,48.90,50.00,4,6400,314320.00,
541400,ZIMLAB      ,X ,Q,120.00,121.85,113.50,120.45,116.00,123.95,23,733,86702.00,
541401,ARIHANTINS  ,M ,Q,8.40,8.40,7.99,7.99,7.99,7.67,2,8000,65560.00,
541402,AFFORDABLE  ,M ,Q,109.30,112.00,109.30,112.00,112.00,110.25,4,6400,712400.00,
541403,DOLLAR      ,B ,Q,229.95,239.95,229.95,239.65,239.95,233.00,8,201,46631.00,
541444,PALMJEWELS  ,M ,Q,20.10,20.10,20.10,20.10,20.10,21.10,1,4000,80400.00,
541450,ADANIGREEN  ,A ,Q,37.35,37.75,36.65,37.40,37.45,36.80,418,75927,2835009.00,
541503,UNICK       ,XT,Q,23.20,23.20,21.10,21.10,21.10,22.15,3,211,4475.00,
541540,SOLARA      ,B ,Q,449.05,449.05,423.00,426.05,423.00,443.80,349,7948,3442601.00,
541545,TALWGYM     ,B ,Q,104.80,105.70,104.00,104.70,104.70,105.10,23,318,33288.00,
541546,GAYAHWS     ,B ,Q,0.80,0.80,0.77,0.77,0.77,0.80,5,2548,1976.00,
541556,RITES       ,B ,Q,229.50,234.00,228.40,233.15,231.15,229.40,362,9518,2205864.00,
541557,FINEORG     ,B ,Q,1367.15,1375.90,1360.15,1366.85,1366.85,1361.75,105,381,521086.00,
541578,VARROC      ,B ,Q,478.25,494.00,478.20,487.05,494.00,480.75,128,1229,600916.00,
541627,HITECHWIND  ,XT,Q,20.00,20.40,19.00,20.40,20.40,20.00,7,4145,82803.00,
541634,RAWEDGE     ,M ,Q,68.00,68.00,68.00,68.00,68.00,68.10,1,1600,108800.00,
541678,TVF1G       ,B ,Q,8.00,8.40,8.00,8.35,8.35,8.01,30,13182,108429.00,
541700,TCNSBRANDS  ,B ,Q,818.00,838.10,805.50,812.90,812.90,817.85,79,364,298837.00,
541701,SUPERSHAKT  ,M ,Q,435.00,435.00,435.00,435.00,435.00,430.00,1,300,130500.00,
541702,ASHNI       ,X ,Q,4.38,4.58,4.38,4.58,4.58,4.38,2,5,22.00,
541725,IDFCEOS6RG  ,B ,Q,8.65,8.65,8.39,8.39,8.39,8.13,2,877,7488.00,
541729,HDFCAMC     ,B ,Q,1584.85,1610.00,1577.00,1601.80,1601.80,1584.80,987,24362,38582305.00,
541735,VIVANTA     ,XT,Q,5.00,5.00,4.91,4.91,4.91,5.16,10,302,1485.00,
541741,TINNATFL    ,B ,Q,17.40,18.00,17.40,18.00,18.00,17.90,3,55,960.00,
541770,CREDITACC   ,B ,Q,464.45,477.00,447.00,464.50,464.50,457.75,682,14715,6834964.00,
541771,AMINTAN     ,B ,Q,1.20,1.20,1.12,1.18,1.18,1.17,15,1640,1850.00,
541804,IPRU3168    ,B ,Q,7.80,8.10,7.80,8.10,8.10,8.01,10,5291,42472.00,
541809,ICICINXT50  ,B ,Q,26.12,26.12,26.12,26.12,26.12,26.21,1,35,914.00,
541890,SPACEINCUBA ,B ,Q,0.85,0.85,0.85,0.85,0.85,0.81,1,1000,850.00,
541946,ICICILIQ    ,F ,Q,1000.01,1000.01,1000.00,1000.00,1000.00,1000.00,7,4566,4566001.00,
541956,IRCON       ,B ,Q,376.00,383.50,374.60,381.55,381.00,376.10,103,2010,758459.00,
541972,SETFSN50    ,B ,Q,311.95,312.00,310.73,312.00,312.00,309.89,6,232,72265.00,
541973,MACH        ,M ,Q,95.00,95.00,95.00,95.00,95.00,95.00,1,1500,142500.00,
541974,MANORAMA    ,M ,Q,205.00,208.00,204.25,206.25,204.25,204.50,32,24600,5081160.00,
541984,RIOSAG      ,B ,Q,9.04,9.04,9.04,9.04,9.04,9.32,1,1500,13560.00,
541988,AAVAS       ,B ,Q,1454.90,1506.20,1414.65,1429.05,1457.65,1440.15,521,3004,4386279.00,
541999,GENERAAGRI  ,X ,Q,6.00,6.00,5.61,5.61,5.61,5.90,10,21650,129763.00,
542011,GRSE        ,B ,Q,118.65,118.65,115.50,117.15,117.00,118.65,142,7424,871047.00,
542012,AAL         ,M ,Q,58.00,58.00,58.00,58.00,58.00,59.00,1,4000,232000.00,
542019,SHUBHAM     ,M ,Q,42.00,42.00,42.00,42.00,42.00,42.50,1,6000,252000.00,
542025,SUNRETAIL   ,M ,Q,27.00,32.95,27.00,30.00,32.95,33.50,2,6000,179850.00,
542034,SMGOLD      ,M ,Q,39.00,43.75,39.00,39.00,39.00,39.30,6,24000,1000000.00,
542066,ADANIGAS    ,B ,Q,115.30,118.15,114.50,115.60,115.60,114.75,1577,94562,10979013.00,
542117,NETRIPPLES  ,X ,Q,12.93,12.93,12.93,12.93,12.93,12.37,1,21,271.00,
542123,PHOSPHATE   ,XT,Q,57.00,57.00,57.00,57.00,57.00,60.00,1,300,17100.00,
542141,TECHNOE     ,B ,Q,227.60,231.90,226.10,227.25,226.10,231.75,34,584,133098.00,
542155,DGL         ,M ,Q,28.05,28.05,26.05,26.85,26.85,27.40,15,202000,5367800.00,
542156,IPRU3218    ,B ,Q,8.81,8.92,8.81,8.92,8.92,8.81,4,796,7054.00,
542206,BTSYN       ,X ,Q,17.05,17.05,17.05,17.05,17.05,16.95,1,50,852.00,
542216,DALBHARAT   ,B ,Q,1038.05,1056.35,1027.00,1032.85,1032.85,1048.00,68,735,764620.00,
542231,NILASPACES  ,B ,Q,1.53,1.54,1.42,1.52,1.53,1.48,48,104950,153493.00,
542233,TREJHARA    ,B ,Q,23.50,23.50,23.05,23.15,23.15,23.50,5,735,16995.00,
542247,AXISCCGPG   ,B ,Q,8.02,8.02,8.02,8.02,8.02,8.02,1,2500,20050.00,
542248,DECCAN      ,M ,Q,96.10,96.10,95.05,95.95,95.95,98.70,18,31200,2986920.00,
542285,AXITA       ,M ,Q,74.50,79.00,74.50,79.00,79.00,73.00,2,4000,307000.00,
542323,KPIGLOBAL   ,M ,Q,67.50,67.90,67.50,67.70,67.70,66.55,5,16000,1085200.00,
542333,CESCVENTURE ,B ,Q,488.10,509.00,472.85,485.55,482.20,491.50,1281,121939,59406643.00,
542337,SPENCER     ,B ,Q,130.65,138.00,128.50,132.70,132.70,130.20,1011,45905,6021728.00,
542351,GLOSTERLTD  ,T ,Q,938.75,938.75,871.00,872.55,872.55,910.00,3,106,93028.00,
542367,XELPMOC     ,B ,Q,66.05,66.05,66.05,66.05,66.05,71.30,1,10,660.00,
542383,RITCO       ,M ,Q,73.00,73.00,72.75,72.95,73.00,73.00,7,11200,816960.00,
542459,KRANTI      ,M ,Q,37.10,37.10,37.10,37.10,37.10,36.75,1,3000,111300.00,
542460,ANUP        ,B ,Q,400.00,446.00,392.75,427.90,427.90,398.05,578,7559,3236558.00,
542484,ARVINDFASN  ,B ,Q,837.00,847.95,755.60,768.90,768.90,839.55,2427,72649,55423333.00,
542579,AGOL        ,M ,Q,46.00,46.00,45.50,45.50,45.50,46.95,2,4000,183000.00,
542580,AARTECH     ,M ,Q,34.90,35.00,34.90,35.00,35.00,34.95,9,60000,2096400.00,
542597,MSTC        ,B ,Q,99.10,100.15,98.25,98.55,98.95,99.70,124,3205,317994.00,
542602,EMBASSY     ,IF,Q,340.10,343.40,340.00,341.05,340.10,341.78,8,3200,1091804.00,
542627,CHANDNIMACH ,X ,Q,16.15,16.15,15.40,16.00,16.00,15.40,5,557,8988.00,
542641,CKFSL       ,B ,Q,20.10,20.10,20.10,20.10,20.10,21.15,6,59,1185.00,
542649,RVNL        ,B ,Q,21.80,22.40,21.50,22.10,22.10,21.75,840,419116,9150615.00,
542650,METROPOLIS  ,B ,Q,922.85,927.15,918.00,920.95,920.95,925.00,130,868,799659.00,
542651,KPITTECH    ,B ,Q,96.75,101.00,95.90,97.80,99.00,96.75,142,3661,354321.00,
542652,POLYCAB     ,B ,Q,600.80,600.95,586.25,592.00,592.00,600.35,1928,41632,24633588.00,
542653,JINAAM      ,M ,Q,38.60,39.50,37.00,39.50,39.50,40.60,16,32000,1223300.00,
542654,VRFILMS     ,M ,Q,57.10,58.00,57.10,58.00,58.00,61.00,2,4000,230200.00,
542655,VIKASMCORP  ,T ,Q,3.61,3.97,3.61,3.62,3.61,3.80,273,1263555,4576455.00,
542665,NEOGEN      ,T ,Q,240.55,251.85,240.55,248.00,248.00,244.85,117,4186,1041169.00,
542666,GKP         ,MT,Q,44.40,44.40,44.40,44.40,44.40,46.70,2,8000,355200.00,
542667,WORL        ,MT,Q,78.00,78.50,77.90,78.50,78.50,74.80,9,22000,1719500.00,
542668,EVANS       ,MT,Q,66.50,66.50,66.50,66.50,66.50,63.35,2,4000,266000.00,
542669,BMW         ,XT,Q,30.45,30.45,29.00,29.70,29.80,29.00,52,33882,1012194.00,
542670,ARTEMISELC  ,MT,Q,68.00,68.75,67.25,67.50,67.50,68.10,149,370000,25129300.00,
555555,ICICISENSX  ,B ,Q,397.73,397.73,397.73,397.73,397.73,392.96,1,2325,924722.00,
570001,TATAMTRTDVR ,A ,Q,84.00,84.00,80.80,83.10,83.10,83.05,1136,279170,22898571.00,
570004,JISLBNDVR   ,B ,Q,33.40,33.75,32.30,33.60,33.75,32.95,30,2244,74636.00,
580001,STAN CHART  ,B ,I,53.30,55.45,53.30,55.00,55.00,54.95,23,400,21664.00,
590003,KARUR VY(PS ,B ,Q,75.00,77.90,74.45,75.15,75.15,74.65,579,85619,6479637.00,
590005,TIDE WATE(PS,B ,Q,4866.25,4866.25,4800.90,4820.95,4816.95,4816.15,55,96,463838.00,
590006,AMRUTANJAN  ,B ,Q,279.75,284.50,278.10,279.25,280.00,282.30,66,859,241438.00,
590018,HISARMET(PS ,B ,Q,55.05,55.05,51.55,55.00,55.00,52.30,11,5657,302588.00,
