SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
<br>530429,ASHISH POLY.,7.70,7.70,7.70,7.70
<br>530431,ADOR FONTECH,106.00,107.00,104.50,105.20
<br>530433,SHIVA FERT. ,34.00,34.50,32.90,33.05
<br>530459,VALSON INDUS,27.50,27.50,26.20,26.50
<br>530461,SABOO SODIUM,6.30,7.69,6.30,7.42
<br>530477,VIKRAM THERM,70.20,74.90,68.00,72.55
<br>530499,A.K.CAPITAL ,302.00,305.00,299.00,302.00
<br>530517,RELAXO FOOT.,767.00,802.00,765.00,798.40
<br>530521,VIRAT INDUS.,47.90,49.95,47.90,48.10
<br>530525,SHEETAL DIAM,1.56,1.56,1.56,1.56
<br>530543,MARG LTD    ,20.20,20.40,19.20,19.30
<br>530545,COSCO INDIA ,136.85,148.65,136.00,136.45
<br>530549,SHILPA MEDIC,378.50,387.75,371.90,377.00
<br>530555,PARAMOUNT CO,12.45,13.00,12.29,12.55
<br>530557,NCL RESEARCH,0.28,0.28,0.28,0.28
<br>530579,UYFINCORP   ,2.33,2.33,2.32,2.33
<br>530585,SWASTIK INV ,67.00,80.90,67.00,76.50
<br>530589,PRIMA PLASTI,81.00,83.95,80.80,83.75
<br>530611,STURDY INDS ,0.30,0.30,0.30,0.30
<br>530617,SAMPRE NUTRI,20.45,20.45,18.55,18.60
<br>530621,AAIL        ,33.20,33.20,30.60,31.80
<br>530627,VIPULORG    ,165.00,169.90,162.00,166.25
<br>530643,ECORECO     ,38.90,38.90,35.00,35.00
<br>530655,GOODLUCK    ,60.90,60.90,56.20,57.50
<br>530663,GOYAL ASSO. ,2.71,2.71,2.71,2.71
<br>530665,ZENITH HEALT,2.36,2.42,2.28,2.30
<br>530689,LYKISLTD    ,23.35,23.35,21.20,22.05
<br>530695,PRIME PROP  ,21.50,22.00,20.00,20.60
<br>530697,ZENLABS     ,38.10,40.75,35.15,37.25
<br>530699,RAJRAYON    ,0.19,0.19,0.19,0.19
<br>530709,GOWRA LEASNG,17.02,17.02,17.02,17.02
<br>530711,JAGAN LAMPS ,14.20,14.20,14.20,14.20
<br>530723,ASIT C FIN  ,17.55,17.55,17.50,17.50
<br>530759,STERL.TOOLS ,213.00,215.00,205.85,212.45
<br>530773,IVRCL LTD   ,0.44,0.46,0.42,0.43
<br>530789,CEEJAY FINAN,120.05,129.15,120.00,129.15
<br>530803,BHAGIL      ,237.95,237.95,228.20,234.55
<br>530813,KRBL LTD.   ,331.10,335.05,317.75,333.05
<br>530815,REFNOL RESIN,25.60,25.60,23.55,24.95
<br>530821,SSPDL LTD   ,28.10,28.10,28.10,28.10
<br>530825,DAIKAFFIL CH,34.80,34.80,31.05,34.50
<br>530829,CIL SECURITS,15.29,15.29,13.94,13.94
<br>530843,CUPID LTD   ,120.00,121.80,118.00,118.20
<br>530845,SUNSHIELD CH,135.00,135.00,131.15,134.70
<br>530871,CHEMBOND CHM,295.80,310.00,292.00,300.15
<br>530879,CIFL        ,157.00,174.90,150.00,165.85
<br>530881,ABVL        ,9.30,9.30,9.30,9.30
<br>530883,SUPER CROP. ,24.60,24.90,23.80,24.30
<br>530885,FIVECORE    ,1.26,1.26,1.26,1.26
<br>530889,ALKA INDIA  ,0.19,0.19,0.19,0.19
<br>530897,N.G.IND.LTD.,59.50,59.85,59.50,59.85
<br>530915,J.R.FOODS   ,16.45,17.10,16.45,17.10
<br>530919,REMSONS IND.,79.00,90.00,79.00,85.75
<br>530929,EURO ASIA   ,5.90,5.90,5.90,5.90
<br>530943,SRI ADHIKARI,3.65,3.80,3.65,3.80
<br>530951,RAMINFO     ,43.15,46.90,42.00,42.00
<br>530953,SUNIL AGRO F,27.10,27.10,27.10,27.10
<br>530959,DIANA TEA CO,12.50,12.50,12.05,12.10
<br>530961,VIKASECO    ,10.25,11.80,10.25,11.22
<br>530965,INDIAN OIL  ,149.50,152.20,146.90,149.70
<br>530973,ALFA ICA (I),28.15,28.15,28.15,28.15
<br>530977,SKCIL       ,40.00,41.00,40.00,41.00
<br>530979,INDIA HOME  ,66.00,66.00,63.00,65.85
<br>530997,UNIQUE ORGAN,7.41,7.41,7.41,7.41
<br>530999,BALAJI AMINE,400.80,406.25,393.75,399.20
<br>531041,COMPETENT AU,160.80,167.25,148.00,160.00
<br>531043,DHAN JEEVAN ,11.59,12.80,11.59,11.59
<br>531067,CONTIL I LTD,6.18,6.18,6.18,6.18
<br>531082,ALANKIT     ,29.50,30.25,29.50,30.20
<br>531083,NIHAR INFO  ,10.49,10.49,10.49,10.49
<br>531092,OM MET INFRA,26.40,27.15,26.00,26.80
<br>531109,ISHAN DYES  ,28.25,30.40,28.00,28.30
<br>531120,PATEL ENGG. ,22.30,22.40,21.95,22.15
<br>531129,INANI MARBLE,22.50,22.50,20.50,20.75
<br>531146,MEDICAMEN BI,509.00,517.80,509.00,512.85
<br>531147,ALICON      ,584.40,599.00,566.00,583.95
<br>531157,ORGANIC COAT,6.45,6.45,6.45,6.45
<br>531161,ABM KNOWLEDG,52.15,58.50,52.00,58.50
<br>531162,EMAMI LTD.  ,384.00,384.00,365.00,367.20
<br>531163,KEMISTAR    ,31.60,31.60,31.60,31.60
<br>531164,LASER DIAMON,0.45,0.45,0.45,0.45
<br>531169,SKP SECURE. ,66.00,66.00,66.00,66.00
<br>531173,SYSCHEM (I) ,8.64,8.64,8.10,8.55
<br>531176,MEFCOM CAPIT,15.05,15.05,15.05,15.05
<br>531179,ARMAN FIN   ,355.00,355.00,345.00,345.10
<br>531198,DHANADACOL  ,1.97,1.97,1.97,1.97
<br>531201,SHILCHAR TEC,276.95,287.90,276.95,287.60
<br>531209,NUCLE.SOFT E,342.60,351.25,340.00,347.15
<br>531210,COLINZ LABOR,6.51,6.51,6.51,6.51
<br>531212,NALIN LEASE ,12.15,12.15,12.15,12.15
<br>531213,MANAP FIN   ,122.05,126.70,121.20,122.50
<br>531215,RTS POWER CO,33.00,34.50,32.95,34.00
<br>531216,COMFORT INTE,5.89,6.09,5.89,6.09
<br>531223,ANJANI SYNT.,16.75,16.75,15.25,15.25
<br>531227,DECO-MICA   ,20.50,20.50,20.50,20.50
<br>531233,RASI ELECTRO,3.92,4.40,3.92,4.00
<br>531234,VICTORY PAPR,39.45,39.45,39.45,39.45
<br>531241,LINC PEN &PL,205.00,211.00,201.35,201.35
<br>531253,INDIA GELAT.,94.00,94.00,91.00,91.20
<br>531254,OPTIFIN     ,17.40,17.40,17.40,17.40
<br>531266,VST TILLERS ,1135.95,1136.00,1114.60,1129.70
<br>531268,B2B SOFT.   ,7.20,7.20,6.56,7.20
<br>531273,RADHE DEVLOP,10.85,11.50,10.20,10.21
<br>531278,ELIXIR      ,37.90,37.90,34.80,35.90
<br>531289,NATFIT      ,97.00,101.75,95.60,100.05
<br>531306,DHP INDIA LT,555.00,555.90,550.00,551.00
<br>531307,SRK INDUS   ,0.67,0.67,0.67,0.67
<br>531328,KRETTOSYS   ,9.24,9.89,9.24,9.89
<br>531335,ZYDUS WELL  ,1301.00,1301.00,1217.00,1273.45
<br>531337,IRISMEDIA   ,44.50,45.00,43.25,44.05
<br>531344,CONTAIN.CORP,470.15,480.80,470.00,478.50
<br>531346,EASTERN TRED,42.10,44.70,41.30,43.55
<br>531349,PANACEA BIOT,184.15,190.00,182.75,184.75
<br>531352,PEETI SECURT,6.36,6.36,6.35,6.35
<br>531358,CHOICE INT. ,67.00,68.20,66.00,66.00
<br>531359,SHRIRAM ASSE,170.00,170.00,170.00,170.00
<br>531373,BYKE HOSP   ,27.25,27.75,26.50,27.05
<br>531381,ARIHANT FOUN,24.95,24.95,24.95,24.95
<br>531390,UPSURGE INV.,11.55,11.55,11.55,11.55
<br>531398,SOURCENTRL  ,90.05,90.05,90.00,90.00
<br>531400,ALMONDZ GLO ,18.95,18.95,17.15,18.90
<br>531404,ZICOM ELECTR,2.86,2.86,2.86,2.86
<br>531409,ALCH CORP   ,13.00,13.00,13.00,13.00
<br>531411,TUNI TEXTILE,0.19,0.19,0.19,0.19
<br>531412,RADIX IND   ,78.00,78.00,78.00,78.00
<br>531426,TAMIL.NEWSPR,184.70,185.20,177.25,179.50
<br>531429,ADVENT COMP.,1.94,1.94,1.94,1.94
<br>531431,SHAKTI PUMPS,399.50,403.00,396.80,399.15
<br>531437,PWASML      ,25.00,25.00,21.95,23.90
<br>531439,GOLDSTONE EN,12.34,12.80,11.90,12.57
<br>531449,GRM OVERSEAS,215.55,229.45,215.55,225.00
<br>531453,MOHIT INDUS.,9.00,9.00,8.00,8.75
<br>531454,POLYLINK POL,13.95,14.40,13.75,14.20
<br>531456,MINAXI TEXT.,0.82,0.82,0.76,0.76
<br>531471,DUKE OFFSHOR,21.85,21.90,20.60,21.05
<br>531472,CYBELE IND  ,9.82,9.82,9.82,9.82
<br>531489,CG-VAK SOFTW,43.80,43.80,39.50,39.95
<br>531494,NAVKAR BUILD,23.00,23.40,23.00,23.00
<br>531496,OMKAR OVERSE,0.58,0.58,0.58,0.58
<br>531497,MADHUCON PRJ,7.00,7.47,6.95,7.15
<br>531499,SYBLY INDS. ,2.58,2.71,2.58,2.71
<br>531500,RAJESH EXPO.,671.50,679.60,670.50,672.50
<br>531502,ESAAR (I)LTD,2.13,2.13,2.13,2.13
<br>531508,EVEREADY (I),67.70,74.80,67.70,74.80
<br>531512,ORIENT TRADE,8.85,8.85,8.20,8.20
<br>531518,VIKASPROP   ,15.05,15.05,15.05,15.05
<br>531525,ACE SOFTWARE,19.70,21.65,19.70,21.65
<br>531531,HATSUN AGRO ,720.00,730.00,711.05,725.70
<br>531539,RISHABH DIGH,29.75,32.00,29.75,31.55
<br>531540,MARUTI INFRA,17.45,17.60,15.20,16.60
<br>531541,AVONLIFE    ,3.10,3.10,2.90,2.90
<br>531543,JINDAL WORLD,66.00,76.00,64.25,73.20
<br>531548,SOMANY CRAM ,366.75,369.75,361.80,367.80
<br>531556,CORAL (I)FIN,15.20,17.95,14.25,15.50
<br>531569,SANJIVANI PA,4.90,5.14,4.90,4.90
<br>531591,BAMPSL SECUR,1.64,1.72,1.64,1.72
<br>531592,GENPHARMA   ,14.70,14.70,14.00,14.50
<br>531595,CGCL        ,170.00,184.40,169.75,180.70
<br>531599,FDC LIMITED ,163.00,165.90,162.90,164.80
<br>531624,COUNTRY COND,2.20,2.20,2.20,2.20
<br>531633,LINCOLN PHAR,171.25,178.65,170.30,176.55
<br>531637,SWORD &SHIEL,3.79,3.79,3.79,3.79
<br>531642,MARICOLTD   ,356.00,361.30,352.00,359.70
<br>531644,TOKYO FINANC,7.50,7.50,7.50,7.50
<br>531661,HITTCO TOOLS,7.82,7.82,7.82,7.82
<br>531667,RRMETAL     ,22.45,22.45,20.35,20.35
<br>531682,CAT TECHN.  ,0.71,0.71,0.71,0.71
<br>531687,KARUTURI GLO,0.98,1.06,0.98,1.05
<br>531688,PRITHVIEXCH ,30.75,30.75,28.85,28.85
<br>531692,KHYATI MULTI,0.57,0.57,0.57,0.57
<br>531717,VIDHIING    ,70.90,71.80,70.85,71.30
<br>531719,BHAGIRA.CHEM,498.80,498.80,485.00,485.00
<br>531723,STAMPEDE CAP,1.24,1.24,1.16,1.24
<br>531727,MENON PISTON,19.15,19.20,18.50,19.05
<br>531737,GREENCREST  ,1.24,1.26,1.22,1.25
<br>531739,GENNEX LAB  ,3.25,3.27,3.16,3.27
<br>531746,PRAJAY ENGS.,8.10,8.10,8.10,8.10
<br>531761,APOLLOPIPES ,388.35,389.90,381.00,381.70
<br>531769,PFL INFOTECH,8.40,8.40,8.40,8.40
<br>531775,CISTRO TELE.,0.21,0.21,0.21,0.21
<br>531795,ATUL AUTO   ,292.25,301.40,290.00,293.40
<br>531802,PRERNA INFR ,19.00,19.00,17.20,18.90
<br>531814,TIRUPATI SAR,13.80,13.80,12.80,13.59
<br>531822,RODIUM      ,122.50,122.90,98.50,117.00
<br>531831,UNISYS SOFT.,7.72,7.72,7.72,7.72
<br>531834,NATURA HUE C,2.60,2.60,2.60,2.60
<br>531842,LAHOTI OVER.,19.35,21.20,19.35,20.10
<br>531845,ZENITH BIRLA,0.55,0.55,0.55,0.55
<br>531847,ASIAN STAR  ,779.00,779.00,779.00,779.00
<br>531859,ORIENTAL VEN,50.80,50.85,50.75,50.75
<br>531861,JOINDRE CAPI,16.10,16.10,15.35,15.45
<br>531862,BHARATAGRI  ,106.05,114.95,104.00,110.45
<br>531867,UNITECH INTE,6.05,6.39,6.05,6.39
<br>531869,SACHETA MET.,16.00,16.50,15.75,16.15
<br>531878,ANJANI FINL ,2.83,2.83,2.83,2.83
<br>531879,PIONEER DIS.,115.10,128.95,114.25,116.70
<br>531882,KWALITYLTD  ,5.60,5.95,5.44,5.78
<br>531888,REXNORD ELE.,30.05,33.00,30.00,32.10
<br>531892,KHANDWALA SE,13.70,14.00,13.61,14.00
<br>531900,CCL INTER   ,10.55,10.55,10.55,10.55
<br>531909,SWAGRUHA    ,5.16,5.18,5.16,5.18
<br>531911,GALAXY AGRIC,18.30,18.30,18.30,18.30
<br>531921,AGAR IND COR,149.70,157.95,146.00,156.35
<br>531923,DHAMPURE SGR,16.00,16.00,16.00,16.00
<br>531925,SHANTANU SHE,1.35,1.35,1.25,1.35
<br>531950,VERTEX SEC. ,1.50,1.69,1.50,1.64
<br>531952,RIBA TEXTILS,90.00,92.00,89.10,89.60
<br>531972,TRIDENTTOOL ,12.40,12.40,12.40,12.40
<br>531977,CHARTERLOGIS,5.00,5.39,4.90,5.34
<br>531978,AMBIKA COTTO,1130.75,1130.75,1087.05,1093.55
<br>531979,HIND ALUMIN ,69.00,69.00,65.00,68.90
<br>532005,SAM INDUS.  ,9.00,9.00,9.00,9.00
<br>532015,GRAVITY (I) ,2.00,2.00,1.90,1.90
<br>532022,FILAT FASH  ,2.88,2.88,2.80,2.80
<br>532033,JAIN STUDIOS,2.95,2.95,2.71,2.77
<br>532035,UNISTAR MULT,2.84,2.84,2.84,2.84
<br>532039,ZENOTECH    ,19.50,20.00,19.00,19.00
<br>532051,SWELECT     ,215.00,219.95,213.60,217.10
<br>532053,WALLFORT FIN,26.90,26.90,26.50,26.70
<br>532054,KDDL LTD    ,439.50,439.50,439.50,439.50
<br>532067,KILPEST (I) ,81.85,83.70,75.20,78.50
<br>532070,SUPERB PAPER,19.00,19.00,19.00,19.00
<br>532081,KSERASERA   ,0.19,0.19,0.19,0.19
<br>532090,VANDANA     ,0.21,0.21,0.21,0.21
<br>532097,MUKAND ENGG.,15.85,15.85,15.85,15.85
<br>532113,BRIJLAXMI LE,1.81,1.81,1.81,1.81
<br>532114,AREALTY     ,1.13,1.13,1.13,1.13
<br>532123,BSE  INFRA  ,1.78,1.78,1.71,1.71
<br>532129,HEXAWARE TEC,352.80,358.85,351.90,353.95
<br>532134,BANKBARODA  ,109.80,112.65,107.75,112.05
<br>532141,ANDHRA CEMEN,4.16,4.19,4.05,4.16
<br>532143,SKM EGG PROD,45.15,46.00,44.20,45.30
<br>532144,WELCORP     ,130.15,131.85,126.40,130.75
<br>532145,H.S.(I) LTD.,8.31,8.31,8.31,8.31
<br>532149,BNK OF INDIA,81.60,82.35,79.65,81.65
<br>532150,INDRAPRAST  ,37.15,37.70,37.05,37.35
<br>532155,GAIL (I) LTD,329.70,335.00,329.70,332.95
<br>532156,VAIBHAVGBL  ,674.00,680.00,671.50,672.95
<br>532159,TRESCON     ,86.00,86.00,84.50,85.50
<br>532162,JK PAPER    ,125.80,128.00,122.75,123.40
<br>532163,SAREGAMA (I),533.40,533.40,505.05,518.05
<br>532164,MINOLTA FIN.,1.18,1.18,1.18,1.18
<br>532173,CYBERTECH   ,44.00,44.80,43.10,44.75
<br>532174,ICICI BANK  ,381.80,392.10,381.10,390.30
<br>532175,CYIENT      ,549.80,560.00,540.00,548.10
<br>532178,ENGINRS.(I) ,107.85,108.90,107.00,108.20
<br>532179,CORPN.BANK  ,25.50,25.80,25.25,25.50
<br>532180,DHANALAK.BNK,17.60,17.80,17.20,17.55
<br>532181,GUJ.MINERAL ,73.15,74.00,72.30,73.50
<br>532183,GAYATRI SUGR,2.87,2.94,2.73,2.75
<br>532187,INDUSIND BNK,1369.75,1394.00,1366.00,1373.85
<br>532189,INDIA TOURIS,233.65,233.90,231.00,232.20
<br>532209,J & K BANK  ,56.20,57.75,55.25,56.00
<br>532210,CITY UNION  ,196.60,200.40,196.60,198.60
<br>532212,ARCHIES LTD ,21.00,22.00,20.90,21.40
<br>532215,AXIS BANK   ,734.00,751.50,727.25,748.15
<br>532216,HB STOCKHOL.,7.80,8.15,7.80,8.14
<br>532218,SOUTH IND.BK,13.40,13.55,13.20,13.35
<br>532219,ENERGY DEV. ,6.65,7.00,6.50,6.59
<br>532221,SONATA SOFT.,333.00,334.30,331.65,332.55
<br>532234,NAT.ALUM    ,49.00,49.35,48.30,48.85
<br>532240,INDIA NIPPON,387.05,387.05,376.55,380.05
<br>532256,NALWA SONS  ,1039.00,1039.00,1019.60,1025.20
<br>532259,APAR INDUS. ,640.00,645.45,640.00,645.35
<br>532268,ACCELYA     ,900.00,908.60,895.00,901.40
<br>532271,CYBERMATE   ,1.61,1.76,1.61,1.76
<br>532275,LANDMARC LEI,0.46,0.46,0.42,0.42
<br>532276,SYNDICATE BN,32.40,32.80,31.60,32.15
<br>532281,HCL TECHNO  ,1074.10,1077.00,1058.20,1061.60
<br>532282,CASTEXTECH  ,0.79,0.86,0.79,0.83
<br>532284,TCFC FINANCE,30.10,30.10,28.10,28.25
<br>532285,GEOJITFSL   ,35.40,36.95,33.70,36.30
<br>532286,JINDAL STE  ,156.35,158.10,153.60,156.55
<br>532290,BLB LTD.    ,3.87,3.87,3.50,3.50
<br>532296,GLENMARK PHA,576.50,585.35,570.05,581.25
<br>532300,WOCKHARDT   ,365.00,369.00,360.00,364.90
<br>532301,TATA COFFEE ,86.65,89.20,85.70,87.15
<br>532305,IND-SWIFT LA,33.05,33.85,32.50,33.10
<br>532307,MELSTAR INFO,1.66,1.66,1.66,1.66
<br>532309,GEPIL       ,907.60,909.80,897.10,898.25
<br>532310,SHREE RAMA  ,5.29,5.29,4.70,5.25
<br>532313,MAHINDRALIFE,362.90,366.45,357.85,360.05
<br>532321,CADILA HEALT,257.00,257.00,247.20,249.55
<br>532323,SHIVA CEMENT,13.02,13.44,13.01,13.15
<br>532324,CINEVISTA   ,6.46,6.46,6.46,6.46
<br>532326,INTENS TECH ,38.50,38.50,38.50,38.50
<br>532329,DANLAW TECH.,86.05,95.80,81.10,93.45
<br>532330,BIOPAC INDIA,3.10,3.35,3.06,3.06
<br>532331,AJANTA PHARM,1038.80,1038.80,1015.70,1026.05
<br>532333,HB PORTFOLIO,21.25,21.80,21.20,21.80
<br>532334,HB ESTATE DE,14.00,14.70,14.00,14.70
<br>532339,COMPUCOM SOF,7.92,7.92,7.92,7.92
<br>532340,OMNI AX'S SO,1.92,1.92,1.92,1.92
<br>532341,IZMO        ,46.50,48.35,46.50,48.20
<br>532342,COMMEX TECH ,0.34,0.34,0.34,0.34
<br>532343,TVS MOTOR L ,464.70,472.00,460.10,469.85
<br>532345,GATI LTD.   ,75.05,77.30,74.75,76.95
<br>532348,SUBEX LTX   ,6.80,7.14,6.76,6.99
<br>532349,TRANSPORT CO,288.50,291.85,285.15,289.00
<br>532350,PADMALAYA TE,2.00,2.00,2.00,2.00
<br>532351,AKSH OPTIFIB,13.80,14.05,12.60,12.75
<br>532354,VIRGOGLOB   ,1.69,1.69,1.69,1.69
<br>532356,TRIVENI ENGG,63.75,64.75,63.30,63.55
<br>532357,MUKTA ARTS  ,38.05,41.50,38.05,40.95
<br>532359,HITKIT GLOB ,0.19,0.19,0.19,0.19
<br>532362,NAGPUR POWER,36.70,36.75,35.15,35.15
<br>532365,DYNACONS SYS,27.25,27.25,27.00,27.00
<br>532366,PNB GILTS   ,30.50,30.70,30.00,30.20
<br>532368,BCG         ,5.75,5.75,5.75,5.75
<br>532369,RAMCO INDS. ,197.30,202.00,192.75,199.15
<br>532370,RAMCO  SYSTM,200.30,201.05,195.00,197.50
<br>532371,TATA TELESER,2.62,2.75,2.62,2.64
<br>532372,VIRINCHI    ,72.25,73.25,71.00,72.55
<br>532373,WEPSOLN     ,17.20,17.85,16.60,17.75
<br>532374,STER TECH   ,166.90,169.80,165.95,166.70
<br>532375,TIPSINDUSTR ,58.50,59.20,58.50,59.20
<br>532376,MRO-TEK     ,32.00,32.00,32.00,32.00
<br>532380,BABA ARTS   ,3.59,3.59,3.59,3.59
<br>532382,BALAJI TELE.,71.00,71.00,69.10,70.05
<br>532384,TYCHE INDS  ,67.50,67.50,60.10,61.90
<br>532386,CALIFORN.SOF,17.90,17.90,17.90,17.90
<br>532387,PRITISHN COM,15.20,16.50,14.35,16.10
<br>532388,INDIAN OVER.,12.29,12.29,11.73,11.93
<br>532390,TAJ GVK HOTL,182.40,189.65,178.55,183.55
<br>532391,OPTO CIRCUIT,7.12,7.25,7.10,7.15
<br>532392,CREATIVE EYE,1.63,1.63,1.63,1.63
<br>532395,AXISCADES   ,54.05,54.85,52.65,53.35
<br>532398,UMESL       ,1.99,1.99,1.81,1.81
<br>532400,BSOFT       ,83.85,88.00,82.80,87.35
<br>532404,SAVEN TECHNO,23.90,23.90,22.20,23.35
<br>532406,AVANTEL LTD ,273.30,275.00,260.00,263.80
<br>532407,MOSCHIP     ,19.35,19.35,18.70,19.00
<br>532408,MEGASOFT LTD,5.80,6.10,5.80,5.96
<br>532410,TRANSCORP IN,21.10,22.25,19.55,19.90
<br>532411,VISESH INFO.,0.19,0.19,0.19,0.19
<br>532413,CEREBRA INTE,25.65,28.00,24.90,27.40
<br>532418,ANDHRA BANK ,24.00,24.40,23.10,23.35
<br>532419,SMARTLINK   ,81.30,81.30,81.25,81.30
<br>532424,GODREJ CONS ,640.00,671.00,638.00,668.10
<br>532430,BF UTILI    ,163.00,166.35,161.10,162.10
<br>532432,UNITD SPR   ,526.05,536.00,519.10,531.05
<br>532439,OLECTRA     ,208.00,212.00,202.15,209.90
<br>532440,MPS LTD     ,465.05,465.05,459.95,464.95
<br>532443,CERA SANITAR,2889.00,2925.00,2854.00,2873.95
<br>532454,BHARTI ARTL ,324.35,330.60,322.20,328.20
<br>532455,SHALIMAR WIR,12.00,12.53,12.00,12.53
<br>532456,COMPUAGE INF,14.45,14.90,13.70,14.60
<br>532457,GULSHAN POLY,48.60,48.60,47.20,47.30
<br>532459,AUNDEFAZE   ,14.05,15.00,14.05,15.00
<br>532460,PONNI SUG(ER,118.35,118.35,117.70,117.70
<br>532461,PUNJAB NATIO,80.70,83.10,79.50,82.65
<br>532466,ORACLE FIN  ,3440.00,3465.40,3421.10,3432.40
<br>532467,HAZ MUL PRO ,0.74,0.74,0.71,0.74
<br>532468,KAMAHOLDING ,5201.05,6150.00,5185.00,5699.15
<br>532475,APTECH LTD  ,128.25,131.80,128.25,129.45
<br>532477,UNION BANK L,70.45,71.15,69.25,70.40
<br>532478,UNITED BREWA,1300.00,1364.75,1300.00,1358.80
<br>532479,ISMT LTD    ,6.61,6.95,6.61,6.91
<br>532480,ALLAHABAD BK,41.80,42.90,41.80,42.60
<br>532481,NOIDA-TOLL B,4.51,4.70,4.51,4.60
<br>532482,GRANULES (I),107.00,109.40,104.85,105.75
<br>532483,CANARA BANK ,242.00,247.15,241.20,245.75
<br>532485,BALMER LA.IN,387.60,387.60,373.00,375.45
<br>532486,POKARNA LTD ,157.60,162.00,157.60,158.50
<br>532488,DIVI'S LAB. ,1632.35,1652.40,1622.60,1633.30
<br>532493,ASTRA MICRO ,82.40,83.25,81.50,83.00
<br>532497,RADICOKHAIT ,341.20,352.50,335.10,349.40
<br>532498,SHRMCITYUN  ,1419.05,1440.05,1418.40,1434.60
<br>532500,MARUTISUZUK ,6501.00,6799.00,6484.00,6707.20
<br>532503,RAJAPAMILLS ,791.20,847.00,780.00,789.15
<br>532504,NAVIN FLUORI,664.55,670.00,660.00,668.20
<br>532505,UCOBANK     ,16.65,16.85,16.55,16.60
<br>532507,BAG FIL MED ,4.30,4.30,4.15,4.21
<br>532508,JSL         ,34.80,34.80,33.90,34.30
<br>532509,SUPRAJIT ENG,200.00,203.15,198.55,201.15
<br>532511,EXCEL CROP. ,3088.60,3110.90,3078.60,3100.65
<br>532513,TVSELE      ,155.45,157.10,153.65,155.65
<br>532514,INDRA GAS   ,298.15,307.15,298.15,304.65
<br>532515,TV TODAY    ,280.75,284.85,280.75,283.00
<br>532518,FLORENCE    ,1225.00,1259.00,1225.00,1259.00
<br>532521,PALRED      ,27.90,28.30,27.90,28.30
<br>532522,PETRONET LNG,224.00,238.85,224.00,237.05
<br>532523,BIOCON LTD. ,527.00,527.00,516.00,520.80
<br>532524,PTC INDIA   ,67.30,67.85,66.90,67.45
<br>532525,BANK MAHA   ,14.50,14.50,14.10,14.20
<br>532527,RK FORGINGS ,465.00,470.15,453.10,459.35
<br>532528,DATAM GLOB  ,95.65,99.30,95.65,97.45
<br>532529,NDTV        ,37.60,39.65,37.50,38.10
<br>532531,STAR        ,420.30,423.80,411.05,413.50
<br>532532,JAIPRA      ,4.35,4.60,4.32,4.47
<br>532538,ULTRATECH CM,4519.95,4519.95,4439.00,4491.90
<br>532539,MINDA IND   ,317.90,333.00,306.00,328.90
<br>532540,TCS LTD.    ,2120.60,2134.95,2088.95,2096.35
<br>532541,NIITTECH    ,1264.75,1277.50,1257.10,1260.95
<br>532543,GULFPETRO   ,62.00,62.00,56.70,58.85
<br>532548,CENTURYPLY  ,163.40,165.90,162.05,162.85
<br>532553,WELENT      ,108.10,109.15,107.20,107.75
<br>532555,NTPC LTD    ,125.00,126.80,124.05,125.80
<br>532604,SALSTEEL    ,4.42,4.48,4.30,4.41
<br>532605,JBM AUTO    ,252.90,252.90,229.00,230.00
<br>532610,DWAR SUGAR  ,26.10,26.75,25.70,26.05
<br>532612,INDOCO REM  ,184.35,185.50,184.35,185.00
<br>532613,VIPCLOTHNG  ,14.75,15.45,14.75,15.25
<br>532614,IMPEX       ,0.50,0.50,0.50,0.50
<br>532616,XCHANGING   ,43.40,45.60,43.40,45.60
<br>532617,JETAIRWAYS  ,129.95,130.30,120.50,124.10
<br>532621,MORARJETEX  ,17.00,18.40,17.00,18.20
<br>532622,GATEWAY DIST,135.00,140.00,135.00,139.50
<br>532624,JINDALPH    ,21.30,21.40,18.80,18.85
<br>532626,PONDY OXIDES,311.10,315.00,310.05,311.35
<br>532627,JPPOWER     ,2.67,2.82,2.58,2.65
<br>532628,3I INFOTECH ,3.60,3.60,3.35,3.41
<br>532629,MCNALLYB    ,3.79,3.79,3.52,3.52
<br>532630,GOKALDAS    ,83.00,83.00,76.00,76.95
<br>532633,ALLSEC TECH ,311.00,312.00,311.00,312.00
<br>532636,IIFL        ,442.45,442.75,431.10,438.25
<br>532637,MAN DRUGORG ,43.00,44.85,41.00,44.00
<br>532638,SHOPPER STOP,447.65,458.90,446.55,455.85
<br>532641,NDL         ,41.20,43.45,41.20,42.60
<br>532642,JSWHL       ,2831.05,2831.05,2831.05,2831.05
<br>532644,JK CEMENT   ,845.00,850.00,827.10,846.30
<br>532646,UNIPLY IND  ,35.85,37.00,35.05,36.15
<br>532647,PROVOGUE IND,1.03,1.11,1.03,1.03
<br>532648,YES BANK    ,141.00,145.95,133.05,134.55
<br>532649,NECTAR LIFE ,15.30,16.05,15.15,15.95
<br>532650,MSP STEEL   ,9.97,9.97,9.87,9.87
<br>532651,SPL INDS    ,45.25,45.95,42.40,42.90
<br>532652,KARNATAKA BK,111.90,112.25,109.20,110.00
<br>532654,MCLEOD RUSSE,29.45,32.55,29.45,32.55
<br>532656,FACOR ALLOYS,1.80,1.87,1.80,1.81
<br>532658,EON ELECT   ,31.80,34.65,31.70,32.05
